image_id,filepath,source_module,volunteer,seq,bytes,sha256,released_view
permanent_dentition_CPOD_V04_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S05.jpeg,permanent_dentition_CPOD,4,5,139519,5289904a3cb8ca27fc26b6cc26b735bab84878819da73b4040ab9ce0273b2bc0,
permanent_dentition_CPOD_V04_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S06.jpeg,permanent_dentition_CPOD,4,6,196694,f7804d452702a1478f895fffc84e837f3be8054a59d572442010332f0fdc9587,
permanent_dentition_CPOD_V04_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S07.jpeg,permanent_dentition_CPOD,4,7,140259,c624555c01cccaf3369120d0f1d236f70a82ba23748ed37bc5784b6054979e5a,
permanent_dentition_CPOD_V04_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S08.jpeg,permanent_dentition_CPOD,4,8,149273,79a185e8f6dbf6c8d3236b6a0f91730acd8f286c1bc5ef53f872d4eb7f04c2f8,
permanent_dentition_CPOD_V04_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S09.jpeg,permanent_dentition_CPOD,4,9,201730,e797d9edc23ab1faef22c12c5689988a9f49d7688085cf83e10dab81494f64b5,
permanent_dentition_CPOD_V04_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S10.jpeg,permanent_dentition_CPOD,4,10,191667,491f7cb1c2c31004d9125c17497036e0e81a14c18fe154e4e034ec1b432514c4,
permanent_dentition_CPOD_V04_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S11.jpeg,permanent_dentition_CPOD,4,11,189410,3c0cf8417ecb058f55f42058f0b4fbb52b22fbacce0ed2372aac675dfcbe9f1d,
permanent_dentition_CPOD_V04_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S12.jpeg,permanent_dentition_CPOD,4,12,214732,03a9e72a6042aec9a345f4c497079744c03dc5cc46d8ea6b713c24665aefd7e9,
permanent_dentition_CPOD_V05_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S01.jpeg,permanent_dentition_CPOD,5,1,134968,3158544a2ce6e18ff4c6baaf3bd64e543ed882c8608e1611d680ef48faefc9aa,
permanent_dentition_CPOD_V05_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S02.jpeg,permanent_dentition_CPOD,5,2,157807,7168ac25d2d4248db5470dc73ebc80d5f32a71781255122d2e7aa6f42925511f,
permanent_dentition_CPOD_V05_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S03.jpeg,permanent_dentition_CPOD,5,3,156261,b7f96bd55e9de91122bb1dea4ee84f9544c996312590305999d4b0796fd680ce,
permanent_dentition_CPOD_V05_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S04.jpeg,permanent_dentition_CPOD,5,4,98041,a55bb477243d115f44b2f03c01d3b6ff0bd930e48ee7f2fb414f785d16bc6936,
permanent_dentition_CPOD_V05_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S05.jpeg,permanent_dentition_CPOD,5,5,137565,81b21160a13545173228c0602166dbb3794161c07829beb85dcbd2e9b0ce4d07,
permanent_dentition_CPOD_V05_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S06.jpeg,permanent_dentition_CPOD,5,6,123360,25cc2a4c30a6592cbd3570e1d9c3148fc063ea55a772302a7fda94d4b7440e89,
permanent_dentition_CPOD_V05_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S07.jpeg,permanent_dentition_CPOD,5,7,162420,5ed3438e3580bd4c4bee2b92fb3727ad1ace2ad6ebd2225538d02e2dd8d2b8a2,
permanent_dentition_CPOD_V05_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S08.jpeg,permanent_dentition_CPOD,5,8,153972,7f6ef58cf102b1062bb543ea281f69029dfbe9a3afced863c208fcd9071c9497,
permanent_dentition_CPOD_V05_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S09.jpeg,permanent_dentition_CPOD,5,9,192727,c78dbe678d5c5664a40222dbc20c6ee35c011cf392d81f2c0408ac73c046e8de,
permanent_dentition_CPOD_V05_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S10.jpeg,permanent_dentition_CPOD,5,10,157723,c3bb39a692ed46f6c3bafdeb202e2538fd631a57faadfd6f211d031794368b9a,
permanent_dentition_CPOD_V05_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S11.jpeg,permanent_dentition_CPOD,5,11,180981,0845cb0a8af51bf48e295ce801b9892f3fbe9dd90c73c591243adb0e2afdad3d,
permanent_dentition_CPOD_V05_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V05_S12.jpeg,permanent_dentition_CPOD,5,12,159569,61c09d5b13637bb5087275470ca80a221c70e0b71df6204092d7dd6115e6d336,
permanent_dentition_CPOD_V06_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S01.jpeg,permanent_dentition_CPOD,6,1,148495,375b7e05cf65b00bb730483c0b58dd6ff6af67a9301486286c00cf09cf9952fa,
permanent_dentition_CPOD_V06_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S02.jpeg,permanent_dentition_CPOD,6,2,105425,3166dd29c56806c67f3c6db49ed80f02bcfbdd909b0ae2b59ddc1e1527d248f7,
permanent_dentition_CPOD_V06_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S03.jpeg,permanent_dentition_CPOD,6,3,109776,2e2504f0cb9ff92d21ff6616c7de64901d558e3403e41950b74d7f9f3f5fc4a5,
permanent_dentition_CPOD_V06_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S04.jpeg,permanent_dentition_CPOD,6,4,100588,574add4c969af30991dc4cf7acd788b6c2ae628df9e79d926f36cd0cf8ab0553,
permanent_dentition_CPOD_V06_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S05.jpeg,permanent_dentition_CPOD,6,5,109644,296ebc41dbf2e4cbb2f96c6f1dacece51f114aea6ed45aa43ee21dac6d7ab299,
permanent_dentition_CPOD_V06_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S06.jpeg,permanent_dentition_CPOD,6,6,135751,df5cc7136d72112d6f4be61c4b51ee9fe908a764e24202c0385c5cee5c7c8d5b,
permanent_dentition_CPOD_V06_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S07.jpeg,permanent_dentition_CPOD,6,7,175626,89b3cf3bf74dacca81ec1db746a01706e3bbd0ffd59b28ebfe96273620694491,
permanent_dentition_CPOD_V06_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S08.jpeg,permanent_dentition_CPOD,6,8,138533,a5803275672cabd3869d192b2024f1db178669bc953a304c60a29752ec141160,
permanent_dentition_CPOD_V06_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S09.jpeg,permanent_dentition_CPOD,6,9,275642,72839f56ecefeae9b24eabbb67629a8f50c1b1a6662930d4f4da5f1c1620efab,
permanent_dentition_CPOD_V06_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S10.jpeg,permanent_dentition_CPOD,6,10,214299,433c49af54d9ecb06be9bc452807500f3b6bd421fb0dd9bf58c5127d02e18b1d,
permanent_dentition_CPOD_V06_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S11.jpeg,permanent_dentition_CPOD,6,11,130802,3061216464874ddcd79710a1b584db05d12f8910266be727338f37cde348b8d5,
permanent_dentition_CPOD_V06_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S12.jpeg,permanent_dentition_CPOD,6,12,179141,aa05e88472f06e39d0ee1c46d84f2bbda684782034b55823afc0d45d310cbf38,
permanent_dentition_CPOD_V06_S13,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V06_S13.jpeg,permanent_dentition_CPOD,6,13,174985,24d4ec6efae8b8f294f36ea9fdd8e482726791b6de2a1c42b9d47f8121accbcf,
permanent_dentition_CPOD_V07_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S01.jpeg,permanent_dentition_CPOD,7,1,123136,a152b449503bf9f29c5a580c21cc41a000bafd59abdb48c62ec757437622a5a6,
permanent_dentition_CPOD_V07_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S02.jpeg,permanent_dentition_CPOD,7,2,111447,61891306160554f5b07212a2b892890afe09dc59756a6a44ad8d5f58b818abca,
permanent_dentition_CPOD_V07_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S03.jpeg,permanent_dentition_CPOD,7,3,109083,a592de1a882680dbc5d70a95f07b158f4b1ac07ec7448fe17939fffb9d4ebaba,
permanent_dentition_CPOD_V07_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S04.jpeg,permanent_dentition_CPOD,7,4,109636,34b3d00a4f17400149da4dfb1d107b5f6d7b42a90e2bd24ddc7d5f9729a31416,
permanent_dentition_CPOD_V07_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S05.jpeg,permanent_dentition_CPOD,7,5,143971,8a7c6105e58e5e7a70d163d4ffb3cf7288cd02bee163a74836259ddf141c1031,
permanent_dentition_CPOD_V07_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S06.jpeg,permanent_dentition_CPOD,7,6,194788,91afb7bda702b397522bc253c7a0534a1ff8bd891e44e6dcbef3efb1a47f9759,
permanent_dentition_CPOD_V07_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S07.jpeg,permanent_dentition_CPOD,7,7,103353,b2901f77971ca79072ffec8345c295c516eb5705fcbd718a2dd44290603d50a5,
permanent_dentition_CPOD_V07_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S08.jpeg,permanent_dentition_CPOD,7,8,193152,760749d17fc817ea204db217dd808f5c2eb423a7976bef755500791f7a981631,
permanent_dentition_CPOD_V07_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S09.jpeg,permanent_dentition_CPOD,7,9,228749,7308a9cde8a919ecca20a63dd81206718cd0ccd5a823c80c176757f6784ba8b9,
permanent_dentition_CPOD_V07_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S10.jpeg,permanent_dentition_CPOD,7,10,164531,8f1f9c761288e77cd699a4aeda39996623a982139456ccd6cae2bac53a123218,
permanent_dentition_CPOD_V07_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S11.jpeg,permanent_dentition_CPOD,7,11,153247,10d8764180d125a01c55d21462031f366ca2419e4848cec3c2f8b3687ac8f166,
permanent_dentition_CPOD_V07_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V07_S12.jpeg,permanent_dentition_CPOD,7,12,134531,9db68b80ffa8ed1420e52a0d3a2a935a037cc8033bfee3d0a4c58b8ab086be5d,
permanent_dentition_CPOD_V08_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S01.jpeg,permanent_dentition_CPOD,8,1,123414,c134fdb0351c937feed68c0924c0542f778d05fe7ae07f24c7e1420244c3e8ca,
permanent_dentition_CPOD_V08_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S02.jpeg,permanent_dentition_CPOD,8,2,125432,5c7976fdb3ac20ba77b535376cfa0a92f620126802fda611b0b2dac8e30ab3f1,
permanent_dentition_CPOD_V08_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S03.jpeg,permanent_dentition_CPOD,8,3,227860,f7f7d2c5f2d06fcc533f3417e7c31727ed066d77ecd52d8a8090dae09bbd0df2,
permanent_dentition_CPOD_V08_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S04.jpeg,permanent_dentition_CPOD,8,4,68093,2c0e369d2cf32f9f7115219ce522b6a786f116f32d1ad80511189624745864e8,
permanent_dentition_CPOD_V08_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S05.jpeg,permanent_dentition_CPOD,8,5,123783,203a38094e4cee3d349b001f3a3c9abfa26ca2560670f7f029b5c43403bf755e,
permanent_dentition_CPOD_V08_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S06.jpeg,permanent_dentition_CPOD,8,6,167796,7792561dc45679856d1ea1cdd917846cb7ea66809193d2eebabdded5dc4517c5,
permanent_dentition_CPOD_V08_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S07.jpeg,permanent_dentition_CPOD,8,7,192197,5f9e3fc9710b3fb86585cdca0b09f754d80b61427be71b45739b175d7cbc888a,
permanent_dentition_CPOD_V08_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S08.jpeg,permanent_dentition_CPOD,8,8,259035,0ca1f0211c37c2b2fe79bde0aef12bdc699c73b788a5b7fb86d47ef59acec092,
permanent_dentition_CPOD_V08_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S09.jpeg,permanent_dentition_CPOD,8,9,202197,b0545138298788be66df31d979eefa08a553001eed750fa5398ce9133106964c,
permanent_dentition_CPOD_V08_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S10.jpeg,permanent_dentition_CPOD,8,10,197264,89b90e0f617386f71e5d82d6829af66988ef19710db2005dfceba36ffb680e99,
permanent_dentition_CPOD_V08_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S11.jpeg,permanent_dentition_CPOD,8,11,139906,cf9be04c3ee5f200b50328591e3c1b85139c3502196e77b508ec111a941546b6,
permanent_dentition_CPOD_V08_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V08_S12.jpeg,permanent_dentition_CPOD,8,12,146689,929734c73f76c1adb391b35545bcd0cbfbf5c185122a133dfaaf7c8b659ae4a1,
permanent_dentition_CPOD_V09_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S01.jpeg,permanent_dentition_CPOD,9,1,169083,380a5c0548d088eae3c33f5df1e0bc9c6cd4ad0ea4d33b9d5c3632a1cb70cbaf,
permanent_dentition_CPOD_V09_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S02.jpeg,permanent_dentition_CPOD,9,2,158394,3923c6432809d333011b60b9500d6569cf7e421d3b5085a05b7a74460e2d5164,
permanent_dentition_CPOD_V09_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S03.jpeg,permanent_dentition_CPOD,9,3,112359,b4510b17b5364945d430b41f1446305ebc43ff9ea02ddb8606c6f7771286a9d3,
permanent_dentition_CPOD_V09_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S04.jpeg,permanent_dentition_CPOD,9,4,104785,44330ad0a02943c3201078ca24263ac6d287756a79aa4042c3f7518af20785f7,
permanent_dentition_CPOD_V09_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S05.jpeg,permanent_dentition_CPOD,9,5,156733,f1c51938b41fc08cfb7366aef03cd62356219f8ffa3ff5dcd51aa1d501719627,
permanent_dentition_CPOD_V09_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S06.jpeg,permanent_dentition_CPOD,9,6,153796,124d4ccca4f0b57e92ec0be6fd8b98a702a6686861484ab4fe748ea5d187f3cc,
permanent_dentition_CPOD_V09_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S07.jpeg,permanent_dentition_CPOD,9,7,107194,287fd77b112a8157f24ebe06b989e367e51e6153849f9e8d4bb04b83da4bba80,
permanent_dentition_CPOD_V09_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S08.jpeg,permanent_dentition_CPOD,9,8,253224,41adacf544a82684baafbebec8e610ea04225a3f5ad3743266ae8a5331e63541,
permanent_dentition_CPOD_V09_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S09.jpeg,permanent_dentition_CPOD,9,9,138195,2cbb3ab919245fb879d16b6939966c3e4b24e5d6caea47435e531dbaa428c3c6,
permanent_dentition_CPOD_V09_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S10.jpeg,permanent_dentition_CPOD,9,10,116217,7c2e9cd22f47a7b293f7546346a047c212451ea3d237dfe03ed29995adcd0921,
permanent_dentition_CPOD_V09_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S11.jpeg,permanent_dentition_CPOD,9,11,147839,17a7740d675fd6924feb2ab1bb246e14137c02d0218c7b7c1e9f9a240b612922,
permanent_dentition_CPOD_V09_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V09_S12.jpeg,permanent_dentition_CPOD,9,12,161766,90d21fefb4e8478304001197102eaa6bc888170bcf6a22a173afe239848e3b8e,
permanent_dentition_CPOD_V10_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S01.jpeg,permanent_dentition_CPOD,10,1,134835,bf2623c7a5c5c47bd78cfd29581cde4d96938b82334664825f3084eee7519ae5,
permanent_dentition_CPOD_V10_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S02.jpeg,permanent_dentition_CPOD,10,2,123703,aaa1fd835649ceb07961eff48aa7c0a3e279398448c6a7e579abc7240e01b510,
permanent_dentition_CPOD_V10_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S03.jpeg,permanent_dentition_CPOD,10,3,119191,470b0288661ce5a8f35a58ce6187ec45ad8862bacd353d745e693d2c3b6663fc,
permanent_dentition_CPOD_V10_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S04.jpeg,permanent_dentition_CPOD,10,4,113739,23acf67094b21d9caeffaa3238d11ecca55f830740ec7ea94f807a416bd08987,
permanent_dentition_CPOD_V10_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S05.jpeg,permanent_dentition_CPOD,10,5,146245,99a716c290561efed63bcd02c84f2cfd0c597d4258d5c2ff6f2474cc2c5225ba,
permanent_dentition_CPOD_V10_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S06.jpeg,permanent_dentition_CPOD,10,6,38067,7ee7e5ba03ff9acf335586457043397f51b91c58f54ac2d99c405fd83da4916e,
permanent_dentition_CPOD_V10_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S07.jpeg,permanent_dentition_CPOD,10,7,46879,06ee75814a1ba5691f94895f36f243196ee8815e23e40531baa5bb8641511622,
permanent_dentition_CPOD_V10_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S08.jpeg,permanent_dentition_CPOD,10,8,50116,14767583f268bef193256694c69c24b482436f78065eda6bcfcf68ce36d8f19e,
permanent_dentition_CPOD_V10_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S09.jpeg,permanent_dentition_CPOD,10,9,111220,6580e164a4dc9ab649200369d0e4d9b8d7d5b05da8a21d900f4b9a8d02948fd9,
permanent_dentition_CPOD_V10_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S10.jpeg,permanent_dentition_CPOD,10,10,111529,a984dfac054532d604d97699a5c6de2a7ccec404b889c65c766326f2f008aea4,
permanent_dentition_CPOD_V10_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S11.jpeg,permanent_dentition_CPOD,10,11,151637,24fd953af5c836c65856545d789006e951744ded3462dc279f512758698e2625,
permanent_dentition_CPOD_V10_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V10_S12.jpeg,permanent_dentition_CPOD,10,12,164305,011ee113b3402b1ac9964b07495ef5e7913ae2fa6e0e6e64de96705f77966ffc,
permanent_dentition_DAI_V01_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S01.jpeg,permanent_dentition_DAI,1,1,152508,ea113dbacce3c461c2abaccd6655d48d368d172b7a4bfe354fe48aea06ffff26,occlusal
permanent_dentition_DAI_V01_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S02.jpeg,permanent_dentition_DAI,1,2,160278,cea86225aff01b597dcf5b71019be593649775a7b8ba4f34b07646a5753fce90,occlusal
permanent_dentition_DAI_V01_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S03.jpeg,permanent_dentition_DAI,1,3,158285,1fdabe421a922bad2168b165ac5a6db25e067a4e100a0ffe131137388269ee93,occlusal
permanent_dentition_DAI_V01_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S04.jpeg,permanent_dentition_DAI,1,4,88226,3f1f43808706d2a129d6b40480a7ba58615b8a333b8a7b4f1b8a25f034d62cbf,occlusal
permanent_dentition_DAI_V01_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S05.jpeg,permanent_dentition_DAI,1,5,128121,0bb1c62fe60ef71810bcfef446236ceb1cac797426eb0019957241f3bf8deab7,occlusal
permanent_dentition_DAI_V01_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S06.jpeg,permanent_dentition_DAI,1,6,121969,849a435098015d541387ce2a03946fc86db4bcefbee65a0f442018fd58016489,occlusal
permanent_dentition_DAI_V01_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S07.jpeg,permanent_dentition_DAI,1,7,121268,cca9b7310e40b8c5449c21e8102a365f0fc54a641f485cf1196689e85c793557,occlusal
permanent_dentition_DAI_V01_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S08.jpeg,permanent_dentition_DAI,1,8,154971,dd0549cc6414d8eb16bcff26eb1b0d3090b0df83a5aaec6adbe69516573d2fc7,occlusal
permanent_dentition_DAI_V01_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S09.jpeg,permanent_dentition_DAI,1,9,153452,d01732e4066124c49901c16e1f29c1929c0aee40b7e1808dd4ffbce6a00b43ac,occlusal
permanent_dentition_DAI_V01_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S10.jpeg,permanent_dentition_DAI,1,10,149792,86bd1c5c3f2f36fa32bbdfa76604e26c58a96c4d0400b02cb4e833defa6f86ef,occlusal
permanent_dentition_DAI_V01_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S11.jpeg,permanent_dentition_DAI,1,11,164022,16a61b6db6ecef9f8732446e4b3d99a8d85d263da39c7ea31975a79a4367a6fc,occlusal
permanent_dentition_DAI_V01_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V01_S12.jpeg,permanent_dentition_DAI,1,12,148136,efad178f26c07f80df3a9aca9b852b67e7ed6223831ab98b8b99eb5ecf5c31fb,occlusal
permanent_dentition_DAI_V02_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S01.jpeg,permanent_dentition_DAI,2,1,143126,a870a4a60af52a326264063f8db6501c3b084f061d8a1b1266582dfb969c1aa3,frontal
permanent_dentition_DAI_V02_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S02.jpeg,permanent_dentition_DAI,2,2,136416,9e831b9058ee471a4837a6cdd0a0f461db608d07717a833f51ecfde5630d4af5,frontal
permanent_dentition_DAI_V02_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S03.jpeg,permanent_dentition_DAI,2,3,180347,a8c3d4600b39a7cbe6bc465ae23345b70ad90108a0af42cfdc3a28812239a702,frontal
permanent_dentition_DAI_V02_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S04.jpeg,permanent_dentition_DAI,2,4,164629,71b1b6b44698c7db8448b40706e8197abcacce77f3000e9260dbc59adeb0f137,frontal
permanent_dentition_DAI_V02_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S05.jpeg,permanent_dentition_DAI,2,5,109773,c37042c80b4e5ce23588867d71b2ac8671b3c8a786dce71b423b3a347fda53b6,frontal
permanent_dentition_DAI_V02_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S06.jpeg,permanent_dentition_DAI,2,6,111936,5a0dd4971e76a5a1ef3c3d2d91b23060f395c0ae8c2423deb5b85c968798acdb,occlusal
permanent_dentition_DAI_V02_S07,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S07.jpeg,permanent_dentition_DAI,2,7,109461,45f091083ea6daa1aaf4f1ed714f78eaaf58ac3438fecaf4d8eba1d521bd0e6a,occlusal
permanent_dentition_DAI_V02_S08,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S08.jpeg,permanent_dentition_DAI,2,8,167378,8eca4f0fc8fd829e4b969c056efb7de6638de829a78ff2c939cd836db78d4b8e,occlusal
permanent_dentition_DAI_V02_S09,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S09.jpeg,permanent_dentition_DAI,2,9,174402,03de90266017fea4de74b06a80010848e7cb507029c5b04d0dfd84612ce91799,occlusal
permanent_dentition_DAI_V02_S10,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S10.jpeg,permanent_dentition_DAI,2,10,138645,352d270e597c2cfabfe190302487d2666e2cc8ec4a40f3f094a179c5d7112301,frontal
permanent_dentition_DAI_V02_S11,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S11.jpeg,permanent_dentition_DAI,2,11,166355,e6fdc1c5450a7d3bd68f7be672cd8b9d9a7910834eb01d7fc55221634147a98c,frontal
permanent_dentition_DAI_V02_S12,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S12.jpeg,permanent_dentition_DAI,2,12,168030,f4b99f2fb6c93983070bd23f8c33db410953228990fa15f9b3cdd0a9b849f2f0,occlusal
permanent_dentition_DAI_V02_S13,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V02_S13.jpeg,permanent_dentition_DAI,2,13,148796,0a0cb7485de99193aa7b18f01b019692b285dee7d61cfc55078738b09a7bc132,frontal
permanent_dentition_DAI_V03_S01,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S01.jpeg,permanent_dentition_DAI,3,1,149515,18e1117a6b0896d8c9edcb14ef5870c83267c5ce5de4b732c1022da666592741,frontal
permanent_dentition_DAI_V03_S02,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S02.jpeg,permanent_dentition_DAI,3,2,92132,370416031bf299ba72c636b6c2cd5ce93ab3374d7bc7f2ca90a31596a91ea2b3,frontal
permanent_dentition_DAI_V03_S03,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S03.jpeg,permanent_dentition_DAI,3,3,115579,d288dc86930d6a61e1fa0d82c1fa88bf2b431712b8658a3588e455fc1624986e,frontal
permanent_dentition_DAI_V03_S04,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S04.jpeg,permanent_dentition_DAI,3,4,97781,586b19fa848e8f72ecbab9736214f96f3aaa57cf2952b12100470c1cbffc7898,frontal
permanent_dentition_DAI_V03_S05,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S05.jpeg,permanent_dentition_DAI,3,5,169350,ab400af635d29d482862ffc1fe049bc66495cb18649646511d18d1f912448f8b,occlusal
permanent_dentition_DAI_V03_S06,data/raw/permanent_dentition_DAI/permanent_dentition_DAI_V03_S06.jpeg,permanent_dentition_DAI,3,6,114368,c2b105340a85a2f86ed0cc39c4156b6e252095787121dc0405ca67214bc27d0c,occlusal
